"","X","all.locus.prob","all.locus.y","names.genes","all.trait","locus.chrm","locus.start","locus.end","locus.name"
"11407",11408,0.13355752825737,0,"EEF1AKMT4","height","chr3",183287698,184270543,"L774|L775"
"11408",11409,0.107019983232021,0,"EEF1AKMT4-ECE2","height","chr3",183287698,184270543,"L774|L775"
"11409",11410,0.385398060083389,0,"EEF1D","height","chr8",143688532,145783975,"L1702|L1703|L1704|L1705|L1706|L1707|L1708"
"11410",11411,0.0744010806083679,0,"EEF1E1","height","chr6",6512724,8122554,"L1160|L1161|L1162|L1163|L1164|L1165|L1166|L1167|L1168"
"11411",11412,0.197516664862633,0,"EEF2","height","chr19",3830391,4432061,"L3023|L3024"
"11412",11413,0.494072735309601,0,"EEF2K","height","chr16",22058728,22558729,"L2715"
"11413",11414,0.107545889914036,0,"EEF2KMT","height","chr16",77567,5268246,"L2679|L2680|L2681|L2682|L2683|L2684|L2685|L2686|L2687|L2688|L2689|L2690|L2691|L2692|L2693|L2694|L2695|L2696|L2697|L2698|L2699|L2700|L2701"
"11414",11415,0.108691200613976,0,"EEFSEC","height","chr3",127954877,130421230,"L716|L717|L718|L719|L720|L721|L722|L723"
"11415",11416,0.807808458805084,0,"EFCAB1","height","chr8",48204711,49984581,"L1612|L1613|L1614|L1615|L1616|L1617"
"11416",11417,0.860879063606262,0,"EFCAB12","height","chr3",127954877,130421230,"L716|L717|L718|L719|L720|L721|L722|L723"
"11417",11418,0.0678563863039017,0,"EFCAB14","height","chr1",44700573,47218367,"L77|L78|L79|L80|L81|L82|L83|L84|L85"
"11418",11419,0.0384535826742649,0,"EFCAB3","height","chr17",59118656,63039802,"L2900|L2901|L2902|L2903|L2904|L2905|L2906|L2907|L2908|L2909|L2910|L2911|L2912|L2913|L2914|L2915|L2916|L2917"
"11419",11420,0.141719982028008,0,"EFCAB5","height","chr17",26035398,30809089,"L2816|L2817|L2818|L2819|L2820|L2821|L2822|L2823|L2824|L2825|L2826|L2827|L2828|L2829|L2830|L2831|L2832|L2833|L2834|L2835|L2836|L2837|L2838|L2839|L2840|L2841|L2842|L2843"
"11420",11421,0.141001507639885,0,"EFCAB8","height","chr20",30924118,36198093,"L3142|L3143|L3144|L3145|L3146|L3147|L3148|L3149|L3150|L3151|L3152|L3153|L3154|L3155|L3156|L3157|L3158|L3159|L3160|L3161|L3162|L3163|L3164|L3165|L3166|L3167|L3168|L3169|L3170|L3171|L3172"
"11421",11422,0.0746418759226799,0,"EFCAB9","height","chr5",170057056,173310083,"L1123|L1124|L1125|L1126|L1127|L1128|L1129|L1130|L1131|L1132|L1133|L1134|L1135|L1136|L1137|L1138"
"11422",11423,0.41205957531929,0,"EFCC1","height","chr3",127954877,130421230,"L716|L717|L718|L719|L720|L721|L722|L723"
"11423",11424,0.614249706268311,0,"EFEMP1","height","chr2",53985111,56643335,"L382|L383|L384|L385|L386|L387|L388|L389|L390|L391|L392|L393|L394"
"11424",11425,0.0545333735644817,0,"EFEMP2","height","chr11",64519471,70270769,"L2099|L2100|L2101|L2102|L2103|L2104|L2105|L2106|L2107|L2108|L2109|L2110|L2111|L2112|L2113|L2114|L2115|L2116|L2117|L2118|L2119|L2120|L2121|L2122|L2123|L2124|L2125|L2126|L2127|L2128|L2129|L2130|L2131"
"11425",11426,0.746411085128784,0,"EFHC1","height","chr6",52134286,52634287,"L1257"
"11426",11427,0.0470817908644676,0,"EFHD1","height","chr2",231633660,233908310,"L559|L560|L561|L562|L563|L564|L565|L566|L567"
"11427",11428,0.642468154430389,0,"EFL1","height","chr15",81239063,82644386,"L2627|L2628|L2629|L2630|L2631"
"11428",11429,0.363924503326416,0,"EFNA2","height","chr19",789323,1408885,"L3014|L3015"
"11429",11430,0.0524364821612835,0,"EFNA3","height","chr1",154272394,157238793,"L181|L182|L183|L184|L185|L186|L187|L188|L189|L190|L191|L192"
"11430",11431,0.0524364821612835,0,"EFNA4","height","chr1",154272394,157238793,"L181|L182|L183|L184|L185|L186|L187|L188|L189|L190|L191|L192"
"11431",11432,0.536040842533112,0,"EFR3B","height","chr2",23646049,26413684,"L318|L319|L320|L321|L322|L323|L324|L325|L326|L327|L328|L329|L330|L331|L332|L333|L334|L335"
"11432",11433,0.357505291700363,0,"EFS","height","chr14",23063633,24161408,"L2439|L2440|L2441"
"11433",11434,0.189870342612267,0,"EGF","height","chr4",110505321,111362611,"L901|L902"
"11434",11435,0.0488930121064186,0,"EGFL7","height","chr9",138884981,139867837,"L1855|L1856|L1857|L1858"
"11435",11436,0.268593668937683,0,"EGLN2","height","chr19",40627284,41474315,"L3078|L3079|L3080"
"11436",11437,0.487802743911743,0,"EGR1","height","chr5",137404218,137904219,"L1097"
"11437",11438,0.180629432201385,0,"EGR2","height","chr10",63475862,65588305,"L1909|L1910|L1911|L1912|L1913|L1914"
"11438",11439,0.740437030792236,0,"EGR3","height","chr8",22312352,22812353,"L1588"
"11439",11440,0.151795446872711,0,"EHBP1L1","height","chr11",64519471,70270769,"L2099|L2100|L2101|L2102|L2103|L2104|L2105|L2106|L2107|L2108|L2109|L2110|L2111|L2112|L2113|L2114|L2115|L2116|L2117|L2118|L2119|L2120|L2121|L2122|L2123|L2124|L2125|L2126|L2127|L2128|L2129|L2130|L2131"
"11440",11441,0.0276012867689133,0,"EHD1","height","chr11",64519471,70270769,"L2099|L2100|L2101|L2102|L2103|L2104|L2105|L2106|L2107|L2108|L2109|L2110|L2111|L2112|L2113|L2114|L2115|L2116|L2117|L2118|L2119|L2120|L2121|L2122|L2123|L2124|L2125|L2126|L2127|L2128|L2129|L2130|L2131"
"11441",11442,0.0780828669667244,0,"EHD2","height","chr19",46664927,48367029,"L3090|L3091|L3092|L3093|L3094"
"11442",11443,0.555515170097351,0,"EHD4","height","chr15",40155909,42499764,"L2538|L2539|L2540|L2541|L2542|L2543|L2544|L2545|L2546"
"11443",11444,0.0563197396695614,0,"EHHADH","height","chr3",184332579,186097640,"L776|L777|L778|L779|L780|L781|L782|L783"
"11444",11445,0.248869553208351,0,"EID1","height","chr15",48434620,49341044,"L2557|L2558|L2559"
"11445",11446,0.574346721172333,0,"EID3","height","chr12",104137233,105092403,"L2314|L2315|L2316"
"11446",11447,0.0389801859855652,0,"EIF1AD","height","chr11",64519471,70270769,"L2099|L2100|L2101|L2102|L2103|L2104|L2105|L2106|L2107|L2108|L2109|L2110|L2111|L2112|L2113|L2114|L2115|L2116|L2117|L2118|L2119|L2120|L2121|L2122|L2123|L2124|L2125|L2126|L2127|L2128|L2129|L2130|L2131"
"11447",11448,0.875254034996033,0,"EIF2AK3","height","chr2",88651732,89750560,"L425|L426|L427"
"11448",11449,0.181287676095963,0,"EIF2AK4","height","chr15",40155909,42499764,"L2538|L2539|L2540|L2541|L2542|L2543|L2544|L2545|L2546"
"11449",11450,0.112090386450291,0,"EIF2B1","height","chr12",120309928,125429580,"L2337|L2338|L2339|L2340|L2341|L2342|L2343|L2344|L2345|L2346|L2347|L2348|L2349|L2350|L2351|L2352|L2353|L2354|L2355|L2356|L2357|L2358|L2359|L2360|L2361|L2362"
"11450",11451,0.0980613604187965,0,"EIF2B2","height","chr14",73189505,76662849,"L2490|L2491|L2492|L2493|L2494|L2495|L2496|L2497|L2498|L2499|L2500|L2501|L2502"
"11451",11452,0.668254911899567,0,"EIF2B3","height","chr1",44700573,47218367,"L77|L78|L79|L80|L81|L82|L83|L84|L85"
"11452",11453,0.293685972690582,0,"EIF2B5","height","chr3",183287698,184270543,"L774|L775"
"11453",11454,0.0716970190405846,0,"EIF2S2","height","chr20",30924118,36198093,"L3142|L3143|L3144|L3145|L3146|L3147|L3148|L3149|L3150|L3151|L3152|L3153|L3154|L3155|L3156|L3157|L3158|L3159|L3160|L3161|L3162|L3163|L3164|L3165|L3166|L3167|L3168|L3169|L3170|L3171|L3172"
"11454",11455,0.118220992386341,0,"EIF3A","height","chr10",119774279,121945484,"L1975|L1976|L1977|L1978|L1979|L1980|L1981"
"11455",11456,0.151722773909569,0,"EIF3B","height","chr7",2271858,3170870,"L1407|L1408|L1409|L1410"
"11456",11457,0.539615452289581,0,"EIF3C","height","chr16",28468755,28968756,"L2719"
"11457",11458,0.323352664709091,0,"EIF3D","height","chr22",36460045,37079003,"L3262|L3263"
"11458",11459,0.282763212919235,0,"EIF3F","height","chr11",8005408,8505409,"L2008"
"11459",11460,0.29263836145401,0,"EIF3G","height","chr19",9776550,11512478,"L3035|L3036|L3037|L3038|L3039|L3040|L3041|L3042|L3043"
"11460",11461,0.396899491548538,0,"EIF3H","height","chr8",116917843,117816388,"L1668|L1669"
"11461",11462,0.187459722161293,0,"EIF3I","height","chr1",31870423,32936595,"L55|L56|L57|L58"
"11462",11463,0.657479047775269,0,"EIF3J","height","chr15",42510476,45130784,"L2547|L2548|L2549|L2550|L2551|L2552|L2553|L2554"
"11463",11464,0.132456675171852,0,"EIF3K","height","chr19",38725561,39789633,"L3075|L3076|L3077"
"11464",11465,0.114638887345791,0,"EIF3L","height","chr22",37937301,38939985,"L3264|L3265|L3266"
"11465",11466,0.309050142765045,0,"EIF4A3","height","chr17",77648081,78148082,"L2949"
"11466",11467,0.275507032871246,0,"EIF4B","height","chr12",53207585,54284784,"L2249|L2250|L2251|L2252"
"11467",11468,0.0837624669075012,0,"EIF4E1B","height","chr5",175593884,177786244,"L1140|L1141|L1142|L1143|L1144|L1145|L1146|L1147|L1148"
"11468",11469,0.356707096099854,0,"EIF4E2","height","chr2",231633660,233908310,"L559|L560|L561|L562|L563|L564|L565|L566|L567"
"11469",11470,0.178876355290413,0,"EIF4EBP3","height","chr5",139480444,140269922,"L1101|L1102"
"11470",11471,0.581207096576691,0,"EIF4G1","height","chr3",183287698,184270543,"L774|L775"
"11471",11472,0.220646113157272,0,"EIF4G3","height","chr1",20808655,22781543,"L31|L32|L33|L34|L35|L36"
"11472",11473,0.0621467642486095,0,"EIF4H","height","chr7",72562018,73732988,"L1499|L1500|L1501|L1502"
"11473",11474,0.246643245220184,0,"EIF5","height","chr14",103734616,104761207,"L2527|L2528|L2529"
"11474",11475,0.229675769805908,0,"EIF5AL1","height","chr10",80653643,81478379,"L1931|L1932|L1933"
"11475",11476,0.113164827227592,0,"EIF6","height","chr20",30924118,36198093,"L3142|L3143|L3144|L3145|L3146|L3147|L3148|L3149|L3150|L3151|L3152|L3153|L3154|L3155|L3156|L3157|L3158|L3159|L3160|L3161|L3162|L3163|L3164|L3165|L3166|L3167|L3168|L3169|L3170|L3171|L3172"
"11476",11477,0.112049475312233,0,"ELANE","height","chr19",789323,1408885,"L3014|L3015"
"11477",11478,0.694439291954041,0,"ELF1","height","chr13",40859429,41933062,"L2386|L2387|L2388"
"11478",11479,0.493577033281326,0,"ELF2","height","chr4",139868240,140368241,"L927"
"11479",11480,0.499233692884445,0,"ELFN1","height","chr7",873778,2182375,"L1402|L1403|L1404|L1405|L1406"
"11480",11481,0.832134246826172,0,"ELK3","height","chr12",96426943,96926944,"L2299"
"11481",11482,0.610309243202209,0,"ELK4","height","chr1",205470483,205970484,"L248"
"11482",11483,0.33110785484314,0,"ELL","height","chr19",17867646,18816805,"L3056|L3057|L3058"
"11483",11484,0.470083087682724,0,"ELL2","height","chr5",94950112,95970360,"L1043|L1044|L1045"
"11484",11485,0.456852704286575,0,"ELMO1","height","chr7",37148516,37648517,"L1464"
"11485",11486,0.149851679801941,0,"ELMO2","height","chr20",43287200,45157928,"L3183|L3184|L3185|L3186|L3187"
"11486",11487,0.0658415779471397,0,"ELMO3","height","chr16",66808614,73329684,"L2733|L2734|L2735|L2736|L2737|L2738|L2739|L2740|L2741|L2742|L2743|L2744|L2745|L2746|L2747|L2748|L2749|L2750|L2751|L2752|L2753|L2754|L2755|L2756|L2757|L2758|L2759"
"11487",11488,0.500174283981323,0,"ELMOD3","height","chr2",85568797,86068798,"L423"
"11488",11489,0.682398438453674,0,"ELMSAN1","height","chr14",73189505,76662849,"L2490|L2491|L2492|L2493|L2494|L2495|L2496|L2497|L2498|L2499|L2500|L2501|L2502"
"11489",11490,0.489732176065445,0,"ELN","height","chr7",72562018,73732988,"L1499|L1500|L1501|L1502"
"11490",11491,0.434526592493057,0,"ELOA2","height","chr18",44523382,45023383,"L2989"
"11491",11492,0.434526592493057,0,"ELOA3","height","chr18",44523382,45023383,"L2989"
"11492",11493,0.434526592493057,0,"ELOA3B","height","chr18",44523382,45023383,"L2989"
"11493",11494,0.434526592493057,0,"ELOA3C","height","chr18",44523382,45023383,"L2989"
"11494",11495,0.434526592493057,0,"ELOA3D","height","chr18",44523382,45023383,"L2989"
"11495",11496,0.285503447055817,0,"ELOB","height","chr16",77567,5268246,"L2679|L2680|L2681|L2682|L2683|L2684|L2685|L2686|L2687|L2688|L2689|L2690|L2691|L2692|L2693|L2694|L2695|L2696|L2697|L2698|L2699|L2700|L2701"
"11496",11497,0.353807598352432,0,"ELOVL1","height","chr1",43523033,44278914,"L75|L76"
"11497",11498,0.199629276990891,0,"ELOVL3","height","chr10",102085507,105863179,"L1957|L1958|L1959|L1960|L1961|L1962|L1963|L1964|L1965|L1966|L1967|L1968"
"11498",11499,0.407922089099884,0,"ELOVL4","height","chr6",80058013,84572159,"L1269|L1270|L1271|L1272|L1273|L1274|L1275|L1276|L1277|L1278|L1279|L1280|L1281|L1282|L1283|L1284|L1285|L1286|L1287|L1288"
"11499",11500,0.65763646364212,0,"ELOVL5","height","chr6",53081144,53581145,"L1258"
"11500",11501,0.785770833492279,0,"ELOVL6","height","chr4",110505321,111362611,"L901|L902"
"11501",11502,0.65409529209137,0,"ELP1","height","chr9",110963366,111912351,"L1802|L1803"
"11502",11503,0.319255650043488,0,"ELSPBP1","height","chr19",48437779,49708263,"L3095|L3096|L3097|L3098"
"11503",11504,0.544772267341614,0,"EMC1","height","chr1",19505030,20118621,"L29|L30"
"11504",11505,0.242302402853966,0,"EMC3","height","chr3",9725386,10592988,"L583|L584"
"11505",11506,0.287867963314056,0,"EMC9","height","chr14",24275274,25153722,"L2442|L2443|L2444"
"11506",11507,0.549754619598389,0,"EME2","height","chr16",77567,5268246,"L2679|L2680|L2681|L2682|L2683|L2684|L2685|L2686|L2687|L2688|L2689|L2690|L2691|L2692|L2693|L2694|L2695|L2696|L2697|L2698|L2699|L2700|L2701"
"11507",11508,0.15642049908638,0,"EMID1","height","chr22",27804280,31252639,"L3247|L3248|L3249|L3250|L3251|L3252|L3253|L3254|L3255|L3256"
"11508",11509,0.0510583333671093,0,"EMILIN1","height","chr2",27154846,28858505,"L336|L337|L338|L339|L340"
"11509",11510,0.667199194431305,0,"EMILIN2","height","chr18",2500856,3000857,"L2958"
"11510",11511,0.183498606085777,0,"EML4","height","chr2",41948217,45342587,"L360|L361|L362|L363|L364|L365|L366|L367|L368|L369|L370|L371"
"11511",11512,0.614354252815247,0,"EML5","height","chr14",88670332,89798961,"L2507|L2508|L2509"
"11512",11513,0.49673780798912,0,"EML6","height","chr2",53985111,56643335,"L382|L383|L384|L385|L386|L387|L388|L389|L390|L391|L392|L393|L394"
"11513",11514,0.195398196578026,0,"EMP1","height","chr12",12380140,13492671,"L2194|L2195|L2196"
"11514",11515,0.585806965827942,0,"EMP3","height","chr19",48437779,49708263,"L3095|L3096|L3097|L3098"
"11515",11516,0.713583588600159,0,"EMSY","height","chr11",75829281,76329282,"L2142"
"11516",11517,0.0470526963472366,0,"EMX1","height","chr2",71022608,73323711,"L411|L412|L413|L414|L415|L416|L417|L418|L419"
"11517",11518,0.545391261577606,0,"EN2","height","chr7",154803103,155303104,"L1572"
"11518",11519,0.11470527946949,0,"ENDOG","height","chr9",131421142,131921143,"L1846"
"11519",11520,0.81489086151123,0,"ENGASE","height","chr17",75914404,77194703,"L2944|L2945|L2946|L2947|L2948"
"11520",11521,0.0925705954432487,0,"ENHO","height","chr9",33116682,34910865,"L1727|L1728|L1729|L1730|L1731"
"11521",11522,0.0594127364456654,0,"ENKD1","height","chr16",66808614,73329684,"L2733|L2734|L2735|L2736|L2737|L2738|L2739|L2740|L2741|L2742|L2743|L2744|L2745|L2746|L2747|L2748|L2749|L2750|L2751|L2752|L2753|L2754|L2755|L2756|L2757|L2758|L2759"
"11522",11523,0.507786750793457,0,"ENKUR","height","chr10",24635419,25972905,"L1884|L1885|L1886|L1887"
"11523",11524,0.161289155483246,0,"ENO1","height","chr1",7600898,10792610,"L8|L9|L10|L11|L12|L13|L14|L15|L16|L17|L18"
"11524",11525,0.665254831314087,0,"ENOPH1","height","chr4",82977671,83477672,"L871"
"11525",11526,0.237504422664642,0,"ENPP3","height","chr6",129573645,132066402,"L1332|L1333|L1334|L1335|L1336|L1337|L1338|L1339|L1340|L1341|L1342|L1343|L1344|L1345"
"11526",11527,0.360633581876755,0,"ENPP7","height","chr17",77648081,78148082,"L2949"
"11527",11528,0.0962305143475533,0,"ENSA","height","chr1",149601993,152382871,"L168|L169|L170|L171|L172|L173|L174|L175|L176|L177|L178|L179"
"11528",11529,0.122992068529129,0,"ENTPD4","height","chr8",22923591,24572008,"L1589|L1590|L1591|L1592|L1593|L1594|L1595"
"11529",11530,0.127092003822327,0,"ENTPD5","height","chr14",73189505,76662849,"L2490|L2491|L2492|L2493|L2494|L2495|L2496|L2497|L2498|L2499|L2500|L2501|L2502"
"11530",11531,0.344870209693909,0,"ENTPD6","height","chr20",25007462,26198328,"L3137|L3138|L3139"
"11531",11532,0.12675940990448,0,"ENTR1","height","chr9",138884981,139867837,"L1855|L1856|L1857|L1858"
"11532",11533,0.412045836448669,1,"EP300","height","chr22",40585898,42867457,"L3270|L3271|L3272|L3273|L3274|L3275"
"11533",11534,0.122027561068535,0,"EP400","height","chr12",132359140,133630791,"L2364|L2365|L2366"
"11534",11535,0.669458031654358,0,"EPB41L1","height","chr20",30924118,36198093,"L3142|L3143|L3144|L3145|L3146|L3147|L3148|L3149|L3150|L3151|L3152|L3153|L3154|L3155|L3156|L3157|L3158|L3159|L3160|L3161|L3162|L3163|L3164|L3165|L3166|L3167|L3168|L3169|L3170|L3171|L3172"
"11535",11536,0.654826402664185,0,"EPB41L2","height","chr6",129573645,132066402,"L1332|L1333|L1334|L1335|L1336|L1337|L1338|L1339|L1340|L1341|L1342|L1343|L1344|L1345"
"11536",11537,0.383753806352615,0,"EPB41L5","height","chr2",120495021,120995022,"L459"
"11537",11538,0.732807815074921,0,"EPC2","height","chr2",149046887,149546888,"L470"
"11538",11539,0.633015513420105,0,"EPCAM","height","chr2",46424934,49189553,"L374|L375|L376|L377|L378|L379|L380|L381"
"11539",11540,0.474372714757919,0,"EPDR1","height","chr7",37722827,38521162,"L1465|L1466|L1467"
"11540",11541,0.497391074895859,0,"EPHA10","height","chr1",37719794,38711320,"L61|L62|L63"
"11541",11542,0.118103846907616,0,"EPHA2","height","chr1",15846256,18018873,"L22|L23|L24|L25|L26|L27|L28"
"11542",11543,0.205867573618889,0,"EPHX2","height","chr8",27300722,27983438,"L1599|L1600"
"11543",11544,0.652265310287476,0,"EPHX3","height","chr19",15197898,15697899,"L3049"
"11544",11545,0.404230535030365,0,"EPHX4","height","chr1",91715850,94533629,"L134|L135|L136|L137|L138|L139|L140|L141|L142|L143|L144"
"11545",11546,0.406121164560318,0,"EPM2A","height","chr6",145584070,146910625,"L1367|L1368|L1369|L1370"
"11546",11547,0.418710976839066,0,"EPM2AIP1","height","chr3",36938318,37438319,"L611"
"11547",11548,0.0465411506593227,0,"EPN1","height","chr19",55400390,56243437,"L3103|L3104|L3105"
"11548",11549,0.215242713689804,0,"EPOP","height","chr17",36632595,37992384,"L2845|L2846|L2847|L2848"
"11549",11550,0.0856301859021187,0,"EPPIN","height","chr20",43287200,45157928,"L3183|L3184|L3185|L3186|L3187"
"11550",11551,0.0976346507668495,0,"EPPIN-WFDC6","height","chr20",43287200,45157928,"L3183|L3184|L3185|L3186|L3187"
"11551",11552,0.306253850460052,0,"EPPK1","height","chr8",143688532,145783975,"L1702|L1703|L1704|L1705|L1706|L1707|L1708"
"11552",11553,0.310620814561844,0,"EPS15","height","chr1",50602523,52055100,"L88|L89|L90|L91"
"11553",11554,0.160345911979675,0,"EPS15L1","height","chr19",16161609,17762413,"L3050|L3051|L3052|L3053|L3054|L3055"
"11554",11555,0.0493812635540962,0,"EPS8L1","height","chr19",55400390,56243437,"L3103|L3104|L3105"
"11555",11556,0.696864485740662,0,"EPS8L2","height","chr11",1,960559,"L1997|L1998"
"11556",11557,0.453131377696991,0,"EPS8L3","height","chr1",110116044,110616045,"L154"
"11557",11558,0.489670097827911,0,"EPYC","height","chr12",91246824,91746825,"L2288"
"11558",11559,0.0579578466713428,0,"ERAL1","height","chr17",26035398,30809089,"L2816|L2817|L2818|L2819|L2820|L2821|L2822|L2823|L2824|L2825|L2826|L2827|L2828|L2829|L2830|L2831|L2832|L2833|L2834|L2835|L2836|L2837|L2838|L2839|L2840|L2841|L2842|L2843"
"11559",11560,0.511153280735016,0,"ERBB2","height","chr17",36632595,37992384,"L2845|L2846|L2847|L2848"
"11560",11561,0.157008960843086,0,"ERBB3","height","chr12",55949170,58499244,"L2253|L2254|L2255|L2256|L2257|L2258|L2259|L2260"
"11561",11562,0.213676989078522,0,"ERBIN","height","chr5",64131433,65316508,"L1014|L1015|L1016|L1017|L1018"
"11562",11563,0.864071488380432,0,"ERC1","height","chr12",85922,1688762,"L2177|L2178|L2179|L2180|L2181|L2182"
"11563",11564,0.510733187198639,0,"ERC2","height","chr3",55267047,58532577,"L673|L674|L675|L676|L677|L678|L679|L680|L681"
"11564",11565,0.538712024688721,0,"ERCC3","height","chr2",127920662,128420663,"L461"
"11565",11566,0.558236002922058,0,"ERCC6","height","chr10",50287013,50787014,"L1900"
"11566",11567,0.385975658893585,0,"ERCC6L2","height","chr9",93964127,100919800,"L1756|L1757|L1758|L1759|L1760|L1761|L1762|L1763|L1764|L1765|L1766|L1767|L1768|L1769|L1770|L1771|L1772|L1773|L1774|L1775|L1776|L1777|L1778|L1779|L1780|L1781|L1782|L1783|L1784|L1785|L1786|L1787|L1788"
"11567",11568,0.0646214857697487,0,"ERF","height","chr19",41563375,43014080,"L3081|L3082|L3083|L3084|L3085"
"11568",11569,0.856099903583527,0,"ERG","height","chr21",39157130,40233449,"L3230|L3231|L3232"
"11569",11570,0.30368560552597,0,"ERG28","height","chr14",73189505,76662849,"L2490|L2491|L2492|L2493|L2494|L2495|L2496|L2497|L2498|L2499|L2500|L2501|L2502"
"11570",11571,0.643308818340302,0,"ERGIC1","height","chr5",170057056,173310083,"L1123|L1124|L1125|L1126|L1127|L1128|L1129|L1130|L1131|L1132|L1133|L1134|L1135|L1136|L1137|L1138"
"11571",11572,0.602786302566528,0,"ERGIC2","height","chr12",27608545,29769165,"L2212|L2213|L2214|L2215|L2216|L2217|L2218|L2219|L2220|L2221"
"11572",11573,0.441802114248276,0,"ERGIC3","height","chr20",30924118,36198093,"L3142|L3143|L3144|L3145|L3146|L3147|L3148|L3149|L3150|L3151|L3152|L3153|L3154|L3155|L3156|L3157|L3158|L3159|L3160|L3161|L3162|L3163|L3164|L3165|L3166|L3167|L3168|L3169|L3170|L3171|L3172"
"11573",11574,0.501122891902924,0,"ERI1","height","chr8",8531000,9286137,"L1576|L1577"
"11574",11575,0.324201464653015,0,"ERI2","height","chr16",20490257,20990258,"L2714"
"11575",11576,0.225977927446365,0,"ERI3","height","chr1",44700573,47218367,"L77|L78|L79|L80|L81|L82|L83|L84|L85"
"11576",11577,0.506550252437592,0,"ERICH2","height","chr2",171318633,173139559,"L481|L482|L483|L484|L485"
"11577",11578,0.150045081973076,0,"ERICH4","height","chr19",41563375,43014080,"L3081|L3082|L3083|L3084|L3085"
"11578",11579,0.147831425070763,0,"ERLEC1","height","chr2",53985111,56643335,"L382|L383|L384|L385|L386|L387|L388|L389|L390|L391|L392|L393|L394"
"11579",11580,0.584247410297394,0,"ERLIN2","height","chr8",37126914,37626915,"L1604"
"11580",11581,0.463045597076416,0,"ERMN","height","chr2",157859405,158359406,"L474"
"11581",11582,0.337585210800171,0,"ERN1","height","chr17",59118656,63039802,"L2900|L2901|L2902|L2903|L2904|L2905|L2906|L2907|L2908|L2909|L2910|L2911|L2912|L2913|L2914|L2915|L2916|L2917"
"11582",11583,0.423830181360245,0,"ERP27","height","chr12",14181168,15180056,"L2197|L2198|L2199"
"11583",11584,0.365137010812759,0,"ERP29","height","chr12",111375718,113133477,"L2327|L2328|L2329|L2330|L2331"
"11584",11585,0.107017993927002,0,"ERRFI1","height","chr1",7600898,10792610,"L8|L9|L10|L11|L12|L13|L14|L15|L16|L17|L18"
"11585",11586,0.131626829504967,0,"ERV3-1","height","chr7",64088867,66568630,"L1486|L1487|L1488|L1489|L1490|L1491|L1492"
"11586",11587,0.0680303052067757,0,"ERVW-1","height","chr7",91155630,93338427,"L1509|L1510|L1511|L1512|L1513|L1514|L1515|L1516|L1517|L1518|L1519"
"11587",11588,0.509054601192474,0,"ESCO2","height","chr8",27300722,27983438,"L1599|L1600"
"11588",11589,0.71341997385025,0,"ESD","height","chr13",46862120,47362121,"L2391"
"11589",11590,0.0666631013154984,0,"ESM1","height","chr5",54242622,55464855,"L1002|L1003|L1004|L1005|L1006"
"11590",11591,0.0608506947755814,0,"ESRP2","height","chr16",66808614,73329684,"L2733|L2734|L2735|L2736|L2737|L2738|L2739|L2740|L2741|L2742|L2743|L2744|L2745|L2746|L2747|L2748|L2749|L2750|L2751|L2752|L2753|L2754|L2755|L2756|L2757|L2758|L2759"
"11591",11592,0.534019231796265,0,"ESS2","height","chr22",18655964,19155965,"L3242"
"11592",11593,0.442946702241898,0,"ETF1","height","chr5",137404218,137904219,"L1097"
"11593",11594,0.0898229628801346,0,"ETFA","height","chr15",71832510,78130753,"L2595|L2596|L2597|L2598|L2599|L2600|L2601|L2602|L2603|L2604|L2605|L2606|L2607|L2608|L2609|L2610|L2611|L2612|L2613|L2614|L2615|L2616|L2617|L2618|L2619|L2620|L2621|L2622|L2623|L2624|L2625|L2626"
"11594",11595,0.573646783828735,0,"ETFBKMT","height","chr12",31285747,32046593,"L2223|L2224"
"11595",11596,0.604941010475159,0,"ETFDH","height","chr4",159401875,160278813,"L952|L953"
"11596",11597,0.644569337368011,0,"ETHE1","height","chr19",43812687,44530838,"L3086|L3087"
"11597",11598,0.291115373373032,0,"ETNK2","height","chr1",203523891,204729177,"L245|L246|L247"
"11598",11599,0.721434772014618,0,"ETNPPL","height","chr4",108817898,109731902,"L897|L898|L899"
"11599",11600,0.859717786312103,0,"ETS1","height","chr11",128210049,129212863,"L2173|L2174|L2175"
"11600",11601,0.202966600656509,0,"ETS2","height","chr21",39157130,40233449,"L3230|L3231|L3232"
"11601",11602,0.293523013591766,0,"ETV2","height","chr19",35975999,36476000,"L3069"
"11602",11603,0.138189017772675,0,"ETV3","height","chr1",154272394,157238793,"L181|L182|L183|L184|L185|L186|L187|L188|L189|L190|L191|L192"
"11603",11604,0.137580573558807,0,"ETV3L","height","chr1",154272394,157238793,"L181|L182|L183|L184|L185|L186|L187|L188|L189|L190|L191|L192"
"11604",11605,0.249065712094307,0,"ETV5","height","chr3",184332579,186097640,"L776|L777|L778|L779|L780|L781|L782|L783"
"11605",11606,0.932397186756134,0,"ETV6","height","chr12",11628464,12128465,"L2193"
"11606",11607,0.0494769141077995,0,"ETV7","height","chr6",33485292,36696106,"L1216|L1217|L1218|L1219|L1221|L1222|L1223|L1224|L1225|L1226|L1227|L1228|L1229|L1230|L1231|L1232|L1233|L1234|L1235"
"11607",11608,0.441890180110931,0,"EVA1B","height","chr1",36549042,37049043,"L60"
"11608",11609,0.814209222793579,0,"EVA1C","height","chr21",33571915,34071916,"L3218"
